Company,Track,Role,URL,Status,Resume Variant,Cover Letter,Notes,Location
Anduril,Startup,"Senior Reliability Engineer, Road Runner ",https://boards.greenhouse.io/andurilindustries/jobs/5016008007?gh_jid=5016008007,To Apply,Resume_Startup_2026,,,
Anduril,Startup,"Senior Software Engineer, Platform Security ",https://boards.greenhouse.io/andurilindustries/jobs/4734172007?gh_jid=4734172007,To Apply,Resume_Startup_2026,,,
Anduril,Startup,"Senior Software Engineer, Platform Security ",https://boards.greenhouse.io/andurilindustries/jobs/4734221007?gh_jid=4734221007,To Apply,Resume_Startup_2026,,,
Anduril,Startup,"Sr. Mission Integration Engineer, Multinational Digital Infrastructure - ",https://boards.greenhouse.io/andurilindustries/jobs/5050476007?gh_jid=5050476007,To Apply,Resume_Startup_2026,,,
Anduril,Startup,"Staff Software Engineer, Developer Platform ",https://boards.greenhouse.io/andurilindustries/jobs/4954880007?gh_jid=4954880007,To Apply,Resume_Startup_2026,,,
Anduril,Startup,"Staff Software Engineer, Developer Platform ",https://boards.greenhouse.io/andurilindustries/jobs/4954854007?gh_jid=4954854007,To Apply,Resume_Startup_2026,,,
Anduril,Startup,"Staff Software Engineer, Developer Platform ",https://boards.greenhouse.io/andurilindustries/jobs/4954897007?gh_jid=4954897007,To Apply,Resume_Startup_2026,,,
Anduril,Startup,"Staff Software Engineer, Developer Platform ",https://boards.greenhouse.io/andurilindustries/jobs/4954894007?gh_jid=4954894007,To Apply,Resume_Startup_2026,,,
Anduril,Startup,"Systems Engineer, Ghost ",https://boards.greenhouse.io/andurilindustries/jobs/5056823007?gh_jid=5056823007,To Apply,Resume_Startup_2026,,,
Anduril,Startup,"Systems Engineer, Intelligence Systems ",https://boards.greenhouse.io/andurilindustries/jobs/4993476007?gh_jid=4993476007,To Apply,Resume_Startup_2026,,,
Anduril,Startup,Telecommunications Infrastructure Analyst  ,https://boards.greenhouse.io/andurilindustries/jobs/5040105007?gh_jid=5040105007,To Apply,Resume_Startup_2026,,,
Virtu Financial,Finance,Software Engineer - Frontend Trading Application (C#/.NET),https://job-boards.greenhouse.io/virtu/jobs/4261145002,To Apply,Resume_Finance_2026,,,New York
Virtu Financial,Finance,Software Engineer - Low Latency (C++),https://job-boards.greenhouse.io/virtu/jobs/8040819002,To Apply,Resume_Finance_2026,,,Austin
Virtu Financial,Finance,Systems Engineer,https://job-boards.greenhouse.io/virtu/jobs/6153489002,To Apply,Resume_Finance_2026,cover_letter_virtu_2026.md,Tier 1,Austin
Virtu Financial,Finance,UI Developer (React/NodeJS),https://job-boards.greenhouse.io/virtu/jobs/4534064002,To Apply,Resume_Finance_2026,,,New York
Cloudflare,BigTech,Fullstack Software Engineer,https://boards.greenhouse.io/cloudflare/jobs/7542471?gh_jid=7542471,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Network Software Engineer,https://boards.greenhouse.io/cloudflare/jobs/7343755?gh_jid=7343755,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Principal Software Engineer,https://boards.greenhouse.io/cloudflare/jobs/7376838?gh_jid=7376838,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Principal Software Engineer - Billing,https://boards.greenhouse.io/cloudflare/jobs/7379773?gh_jid=7379773,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Principal Software Engineer, Identity Access Management",https://boards.greenhouse.io/cloudflare/jobs/7485387?gh_jid=7485387,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Principal Software Engineer: Resiliency,https://boards.greenhouse.io/cloudflare/jobs/6709422?gh_jid=6709422,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Senior Frontend Software Engineer - Billing,https://boards.greenhouse.io/cloudflare/jobs/7379584?gh_jid=7379584,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Senior Software Engineer (Full Stack),https://boards.greenhouse.io/cloudflare/jobs/7566807?gh_jid=7566807,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Senior Software Engineer - Backend,https://boards.greenhouse.io/cloudflare/jobs/7244991?gh_jid=7244991,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Senior Software Engineer - Billing,https://boards.greenhouse.io/cloudflare/jobs/7282689?gh_jid=7282689,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Senior Software Engineer - Cloudflare One,https://boards.greenhouse.io/cloudflare/jobs/7116731?gh_jid=7116731,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Senior Software Engineer - Network Dev,https://boards.greenhouse.io/cloudflare/jobs/7167953?gh_jid=7167953,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Senior Software Engineer - Registrar,https://boards.greenhouse.io/cloudflare/jobs/7496341?gh_jid=7496341,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Senior Software Engineer - Traffic Management,https://boards.greenhouse.io/cloudflare/jobs/7463839?gh_jid=7463839,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Senior Software Engineer —  Client Mobile and Desktop Apps,https://boards.greenhouse.io/cloudflare/jobs/7243935?gh_jid=7243935,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Senior Software Engineer, AI Applications Tooling",https://boards.greenhouse.io/cloudflare/jobs/6628327?gh_jid=6628327,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Senior Software Engineer, Analytics and Reporting",https://boards.greenhouse.io/cloudflare/jobs/7343748?gh_jid=7343748,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Senior Software Engineer, API and Backend",https://boards.greenhouse.io/cloudflare/jobs/6962299?gh_jid=6962299,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Senior Software Engineer, Data Localization",https://boards.greenhouse.io/cloudflare/jobs/7340151?gh_jid=7340151,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Senior Software Engineer, Durable Objects (DO)",https://boards.greenhouse.io/cloudflare/jobs/5390243?gh_jid=5390243,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Senior Software Engineer, Enterprise Readiness",https://boards.greenhouse.io/cloudflare/jobs/7521014?gh_jid=7521014,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Senior Software Engineer, R2 Storage",https://boards.greenhouse.io/cloudflare/jobs/7276690?gh_jid=7276690,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Senior Software Engineer, Workers Runtime",https://boards.greenhouse.io/cloudflare/jobs/6578726?gh_jid=6578726,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Software Engineer - Cloudflare One,https://boards.greenhouse.io/cloudflare/jobs/7299144?gh_jid=7299144,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Software Engineer - Egress,https://boards.greenhouse.io/cloudflare/jobs/7463793?gh_jid=7463793,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Software Engineer - Load Balancing,https://boards.greenhouse.io/cloudflare/jobs/7404432?gh_jid=7404432,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Software Engineer - Network Services,https://boards.greenhouse.io/cloudflare/jobs/7343760?gh_jid=7343760,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Software Engineer - Registrar,https://boards.greenhouse.io/cloudflare/jobs/7495224?gh_jid=7495224,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Software Engineer - Traffic Management,https://boards.greenhouse.io/cloudflare/jobs/7469429?gh_jid=7469429,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Software Engineer, Application Performance",https://boards.greenhouse.io/cloudflare/jobs/7261038?gh_jid=7261038,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Software Engineer, Cloudforce One",https://boards.greenhouse.io/cloudflare/jobs/7309174?gh_jid=7309174,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Software Engineer, Developer Tools and Productivity",https://boards.greenhouse.io/cloudflare/jobs/7434052?gh_jid=7434052,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Software Engineer, Enterprise Integrations",https://boards.greenhouse.io/cloudflare/jobs/7336735?gh_jid=7336735,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Software Engineer, Enterprise Readiness",https://boards.greenhouse.io/cloudflare/jobs/6467350?gh_jid=6467350,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Software Engineer, Global Resource Management",https://boards.greenhouse.io/cloudflare/jobs/7340134?gh_jid=7340134,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Software Engineer, Identity Access Management",https://boards.greenhouse.io/cloudflare/jobs/6621615?gh_jid=6621615,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Software Engineer, R2 Storage",https://boards.greenhouse.io/cloudflare/jobs/7104127?gh_jid=7104127,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Software Engineer, Testing at Scale Org",https://boards.greenhouse.io/cloudflare/jobs/7532643?gh_jid=7532643,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Software Engineer, Workers Builds & Automation",https://boards.greenhouse.io/cloudflare/jobs/5733639?gh_jid=5733639,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Software Engineer, Workers Deploy & Config",https://boards.greenhouse.io/cloudflare/jobs/7377424?gh_jid=7377424,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Software Engineer, Workers Observability",https://boards.greenhouse.io/cloudflare/jobs/7505637?gh_jid=7505637,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,Software Engineer: Resiliency - Deploy at Scale,https://boards.greenhouse.io/cloudflare/jobs/7302931?gh_jid=7302931,To Apply,Resume_BigTech_2026,,,
Cloudflare,BigTech,"Software Engineering Manager, AI Agents",https://boards.greenhouse.io/cloudflare/jobs/7256632?gh_jid=7256632,To Apply,Resume_BigTech_2026,,,
Citadel,Finance,Software Engineer – Intern (Europe)LondonApply Now,https://www.citadel.com/careers/details/software-engineer-intern-europe/,To Apply,Resume_Finance_2026,,,
Citadel,Finance,Software Engineer – Intern (Asia)SingaporeApply Now,https://www.citadel.com/careers/details/software-engineer-intern-asia/,To Apply,Resume_Finance_2026,,,
Citadel,Finance,"Software Engineer – Intern (US)Chicago, Miami, New YorkApply Now",https://www.citadel.com/careers/details/software-engineer-intern-us/,To Apply,Resume_Finance_2026,,,
Citadel,Finance,InvestingInvestingPursue deep market research and make critical investment and risk decisions.Explore Working inInvesting,https://www.citadel.com/careers/investing/,To Apply,Resume_Finance_2026,,,
Citadel,Finance,Software Engineer – Intern (Europe),https://www.citadel.com/careers/details/software-engineer-intern-europe/,To Apply,Resume_Finance_2026,,,
Citadel,Finance,Software Engineer – Intern (Asia),https://www.citadel.com/careers/details/software-engineer-intern-asia/,To Apply,Resume_Finance_2026,,,
Citadel,Finance,Software Engineer – Intern (US),https://www.citadel.com/careers/details/software-engineer-intern-us/,To Apply,Resume_Finance_2026,,,
Figma,Startup,"Software Engineer Intern, Developer Tools (2026) (London, United Kingdom)",https://boards.greenhouse.io/figma/jobs/5621177004?gh_jid=5621177004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Director, Software Engineering - Growth",https://boards.greenhouse.io/figma/jobs/5579903004?gh_jid=5579903004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Manager, Software Engineering - Billing",https://boards.greenhouse.io/figma/jobs/5722244004?gh_jid=5722244004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Manager, Software Engineering - Collaboration Tools",https://boards.greenhouse.io/figma/jobs/5654898004?gh_jid=5654898004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Manager, Software Engineering - Creation Engine",https://boards.greenhouse.io/figma/jobs/5696366004?gh_jid=5696366004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Manager, Software Engineering - Design Systems Management",https://boards.greenhouse.io/figma/jobs/5787320004?gh_jid=5787320004,To Apply,Resume_Startup_2026,,Tier 2,
Figma,Startup,"Manager, Software Engineering - Developer Tools (London, United Kingdom)",https://boards.greenhouse.io/figma/jobs/5574708004?gh_jid=5574708004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Manager, Software Engineering - Expressive AI",https://boards.greenhouse.io/figma/jobs/5678196004?gh_jid=5678196004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Manager, Software Engineering - Interaction Design",https://boards.greenhouse.io/figma/jobs/5778796004?gh_jid=5778796004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Manager, Software Engineering - Internal Tools",https://boards.greenhouse.io/figma/jobs/5792689004?gh_jid=5792689004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Manager, Software Engineering - Search & Recommendations",https://boards.greenhouse.io/figma/jobs/5804108004?gh_jid=5804108004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Software Engineer, AI Product",https://boards.greenhouse.io/figma/jobs/5551730004?gh_jid=5551730004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Software Engineer, C++",https://boards.greenhouse.io/figma/jobs/5552530004?gh_jid=5552530004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Software Engineer, Developer Experience",https://boards.greenhouse.io/figma/jobs/5790627004?gh_jid=5790627004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Software Engineer, Full Stack",https://boards.greenhouse.io/figma/jobs/5691911004?gh_jid=5691911004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Software Engineer, Graphics & Media",https://boards.greenhouse.io/figma/jobs/5552522004?gh_jid=5552522004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Software Engineer, Growth & Monetization",https://boards.greenhouse.io/figma/jobs/5552560004?gh_jid=5552560004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Software Engineer, Machine Learning",https://boards.greenhouse.io/figma/jobs/5551532004?gh_jid=5551532004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Software Engineer, Backend - Figma Weave (Tel Aviv, Israel)",https://boards.greenhouse.io/figma/jobs/5692525004?gh_jid=5692525004,To Apply,Resume_Startup_2026,,,
Figma,Startup,"Software Engineer, Fullstack - Figma Weave (Tel Aviv, Israel)",https://boards.greenhouse.io/figma/jobs/5692524004?gh_jid=5692524004,To Apply,Resume_Startup_2026,,,
Hudson River Trading,Finance,HPC Network Engineer,https://www.hudsonrivertrading.com/hrt-job/hpc-network-engineer-4/,To Apply,Resume_Finance_2026,,,Austin
Hudson River Trading,Finance,Software Engineer (C++ or Python) – 2026 Grads,https://www.hudsonrivertrading.com/hrt-job/software-engineer-c-or-python-2026-grads-3/,To Apply,Resume_Finance_2026,,,New York
Hudson River Trading,Finance,Python Software Engineering Internship – Summer 2026,https://www.hudsonrivertrading.com/hrt-job/software-engineering-internship-summer-2026-2/,To Apply,Resume_Finance_2026,,,New York
Hudson River Trading,Finance,Software Engineer – GPU reliability,https://www.hudsonrivertrading.com/hrt-job/software-engineer-gpu-reliability/,To Apply,Resume_Finance_2026,,,New York
Hudson River Trading,Finance,AV & Conferencing Systems Engineer,https://www.hudsonrivertrading.com/hrt-job/av-systems-engineer/,To Apply,Resume_Finance_2026,,,New York
Hudson River Trading,Finance,Software Engineer – Treasury Infrastructure,https://www.hudsonrivertrading.com/hrt-job/experienced-software-engineer-treasury-infrastructure-2/,To Apply,Resume_Finance_2026,,,New York
Hudson River Trading,Finance,Software Engineer – AI Tools,https://www.hudsonrivertrading.com/hrt-job/experienced-software-engineer-ai-tools-2/,To Apply,Resume_Finance_2026,,,New York
Hudson River Trading,Finance,Software Engineer – Python,https://www.hudsonrivertrading.com/hrt-job/experienced-software-engineer-2/,To Apply,Resume_Finance_2026,,,New York
Hudson River Trading,Finance,Software Engineer – C++,https://www.hudsonrivertrading.com/hrt-job/experienced-software-engineer-low-level-c/,To Apply,Resume_Finance_2026,cover_letter_hrt_2026.md,Tier 1,Austin
Hudson River Trading,Finance,HPC Storage Engineer,https://www.hudsonrivertrading.com/hrt-job/hpc-storage-engineer-2/,To Apply,Resume_Finance_2026,cover_letter_hrt_2026.md,Tier 2 [recruiter: no storage/DPDK background],New York
Hudson River Trading,Finance,Systems Engineer – R&D,https://www.hudsonrivertrading.com/hrt-job/systems-engineer-rd/,To Apply,Resume_Finance_2026,cover_letter_hrt_2026.md,Tier 1,Austin
Hudson River Trading,Finance,GPU Systems Engineer,https://www.hudsonrivertrading.com/hrt-job/gpu-systems-engineer-2/,To Apply,Resume_Finance_2026,,,New York
Hudson River Trading,Finance,Software Engineer – Distributed Compute,https://www.hudsonrivertrading.com/hrt-job/experienced-c-developer-distributed-compute/,To Apply,Resume_Finance_2026,,,New York
Hudson River Trading,Finance,Software Engineer – Distributed Systems (Storage/Databases),https://www.hudsonrivertrading.com/hrt-job/experienced-c-developer-distributed-systems-storage-databases/,To Apply,Resume_Finance_2026,,,New York
Hudson River Trading,Finance,Data Production Engineer,https://www.hudsonrivertrading.com/hrt-job/data-production-engineer/,To Apply,Resume_Finance_2026,,,New York
Hudson River Trading,Finance,Senior Network Engineer – Low Latency Trading,https://www.hudsonrivertrading.com/hrt-job/senior-network-engineer-low-latency-trading-2/,To Apply,Resume_Finance_2026,cover_letter_hrt_2026.md,Tier 2 [recruiter: no storage/DPDK background],New York
Jane Street,Finance,Front End Software Engineer,https://www.janestreet.com/join-jane-street/open-roles/?id=6184529002,To Apply,Resume_Finance_2026,,,NYC
Jane Street,Finance,Network Engineer,https://www.janestreet.com/join-jane-street/open-roles/?id=8065576002,To Apply,Resume_Finance_2026,,,NYC
Jane Street,Finance,"Network Engineer, Security ",https://www.janestreet.com/join-jane-street/open-roles/?id=8121906002,To Apply,Resume_Finance_2026,,,NYC
Jane Street,Finance,Senior Network Engineer,https://www.janestreet.com/join-jane-street/open-roles/?id=4432196002,To Apply,Resume_Finance_2026,,,NYC
Jane Street,Finance,Software Engineer,https://www.janestreet.com/join-jane-street/open-roles/?id=8046410002,To Apply,Resume_Finance_2026,,,NYC
Jane Street,Finance,Software Engineer / Writer,https://www.janestreet.com/join-jane-street/open-roles/?id=7604415002,To Apply,Resume_Finance_2026,,,NYC
Anthropic,Startup,"Model Quality Software Engineer, Claude Code",https://job-boards.greenhouse.io/anthropic/jobs/5098025008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY"
Anthropic,Startup,"Performance Engineer, GPU",https://job-boards.greenhouse.io/anthropic/jobs/4926227008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY | Seattle, WA"
Anthropic,Startup,"Senior Software Engineer, Databases",https://job-boards.greenhouse.io/anthropic/jobs/5120227008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY"
Anthropic,Startup,"Senior Software Engineer, Developer Productivity",https://job-boards.greenhouse.io/anthropic/jobs/5120144008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY | Seattle, WA"
Anthropic,Startup,"Senior+ Software Engineer, Research Tools",https://job-boards.greenhouse.io/anthropic/jobs/4981828008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY"
Anthropic,Startup,"Software Engineer, Agent SDK - Claude Code",https://job-boards.greenhouse.io/anthropic/jobs/5126691008,To Apply,Resume_Startup_2026,,,"New York City, NY; San Francisco, CA | New York City, NY; Seattle, WA"
Anthropic,Startup,"Software Engineer, Android",https://job-boards.greenhouse.io/anthropic/jobs/4899511008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY | Seattle, WA"
Anthropic,Startup,"Software Engineer, Beneficial Deployments ",https://job-boards.greenhouse.io/anthropic/jobs/4942024008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY"
Anthropic,Startup,"Software Engineer, Business Technology ",https://job-boards.greenhouse.io/anthropic/jobs/4982198008,To Apply,Resume_Startup_2026,,,"Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA"
Anthropic,Startup,"Software Engineer, Claude Code",https://job-boards.greenhouse.io/anthropic/jobs/4816198008,To Apply,Resume_Startup_2026,,,"New York City, NY; San Francisco, CA; Seattle, WA"
Anthropic,Startup,"Software Engineer, Cybersecurity Products",https://job-boards.greenhouse.io/anthropic/jobs/5063007008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY | Seattle, WA; Washington, DC"
Anthropic,Startup,"Software Engineer, Encoding Libraries",https://job-boards.greenhouse.io/anthropic/jobs/5110474008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY"
Anthropic,Startup,"Software Engineer, Enterprise Foundations",https://job-boards.greenhouse.io/anthropic/jobs/4667572008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY"
Anthropic,Startup,"Software Engineer, Growth",https://job-boards.greenhouse.io/anthropic/jobs/5042025008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY | Seattle, WA"
Anthropic,Startup,"Software Engineer, Human Data Interface",https://job-boards.greenhouse.io/anthropic/jobs/5109273008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY"
Anthropic,Startup,"Software Engineer, Inference Deployment",https://job-boards.greenhouse.io/anthropic/jobs/5111745008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY | Seattle, WA"
Anthropic,Startup,"Software Engineer, iOS",https://job-boards.greenhouse.io/anthropic/jobs/4572744008,To Apply,Resume_Startup_2026,,,"San Francisco, CA, New York City, NY, Seattle, WA"
Anthropic,Startup,"Software Engineer, ML Networking",https://job-boards.greenhouse.io/anthropic/jobs/4926242008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY | Seattle, WA"
Anthropic,Startup,"Software Engineer, People Products",https://job-boards.greenhouse.io/anthropic/jobs/5119468008,To Apply,Resume_Startup_2026,,,"Remote-Friendly (Travel Required) | San Francisco, CA"
Anthropic,Startup,"Software Engineer, Public Sector",https://job-boards.greenhouse.io/anthropic/jobs/4902636008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY | Washington, DC"
Anthropic,Startup,"Software Engineer, Safeguards",https://job-boards.greenhouse.io/anthropic/jobs/4951844008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY"
Anthropic,Startup,"Staff + Senior Software Engineer, Cloud Inference",https://job-boards.greenhouse.io/anthropic/jobs/5107466008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY | Seattle, WA"
Anthropic,Startup,"Staff + Senior Software Engineer, Inference",https://job-boards.greenhouse.io/anthropic/jobs/4951696008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY | Seattle, WA"
Anthropic,Startup,"Staff+ Software Engineer, Databases",https://job-boards.greenhouse.io/anthropic/jobs/5120228008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY"
Anthropic,Startup,"Staff+ Software Engineer, Developer Productivity",https://job-boards.greenhouse.io/anthropic/jobs/5110511008,To Apply,Resume_Startup_2026,,,"San Francisco, CA | New York City, NY | Seattle, WA"
Apex Fintech Solutions,Finance,"Mgr, Software Engineering",https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/mgr-software-engineering/JR104156,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineer I (Java),https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/software-engineer-i-java-/JR104035,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,"Contractor, Software Engineer II",https://careers.peak6.com/jobs/business-operation-services/austin-texas-united-states-of-america/contractor-software-engineer-ii/JR104222,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Senior Software Engineer,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/senior-software-engineer/JR104219,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineer II,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/software-engineer-ii/JR104220,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Staff Software Engineer,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/staff-software-engineer/JR104218,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,"Contractor, Sr Software Engineer",https://careers.peak6.com/jobs/business-operation-services/austin-texas-united-states-of-america/contractor-sr-software-engineer/JR104223,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineer II (Cost Basis and Tax),https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/software-engineer-ii-cost-basis-and-tax-/JR104031,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Sr Software Engineer,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/sr-software-engineer/JR104394,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,"Senior Manager, Software Engineering",https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/senior-manager-software-engineering/JR103484,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineer I (ALDP),https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/software-engineer-i-aldp-/JR103414,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,"Sr Mgr, Platform Engineering",https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/sr-mgr-platform-engineering/JR104371,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Senior Software Engineer (Trade Order Management),https://careers.peak6.com/jobs/technology/new-york-new-york-united-states-of-america/senior-software-engineer-trade-order-management-/JR103967,To Apply,Resume_Finance_2026,,,"New York, New York, United States of America"
Apex Fintech Solutions,Finance,Senior Product Manager (Client Platforms),https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/senior-product-manager-client-platforms-/JR103130,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineering Intern,https://careers.peak6.com/jobs/business-operation-services/austin-texas-united-states-of-america/software-engineering-intern/JR103564,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Senior Kubernetes Platform Engineer,https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/senior-kubernetes-platform-engineer/JR104270,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,"Director Platform Architect, Data & Database Solutions",https://careers.peak6.com/jobs/information-technology/austin-texas-united-states-of-america/director-platform-architect-data-database-solutions/JR104003,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineering Intern (Back End),https://careers.peak6.com/jobs/business-operation-services/austin-texas-united-states-of-america/software-engineering-intern-back-end-/JR104362,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineering Intern - Margins,https://careers.peak6.com/jobs/business-operation-services/austin-texas-united-states-of-america/software-engineering-intern-margins/JR104263,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Senior Software Engineer (Golang),https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/senior-software-engineer-golang-/JR104104,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
Apex Fintech Solutions,Finance,Software Engineer II (Golang),https://careers.peak6.com/jobs/technology/austin-texas-united-states-of-america/software-engineer-ii-golang-/JR104105,To Apply,Resume_Finance_2026,,,"Austin, Texas, United States of America"
